Authors,Title,Year,Cited by,Link,Funding Details,Publication Stage
"Li X.-D., Smarandache F., Dezert J., Dai X.-Z.","Combination of qualitative information with 2-tuple linguistic representation in DSmT",2009,16,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349330802&doi=10.1007%2fs11390-009-9258-8&partnerID=40&md5=e8ae5509f2375d103cc6759b2f41f05f","National Natural Science Foundation of China","Final"
"Sam V., Tai C.-H., Garnier J., Gibrat J.-F., Lee B., Munson P.J.","Towards an automatic classification of protein structural domains based on structural similarity",2008,16,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-40949146460&doi=10.1186%2f1471-2105-9-74&partnerID=40&md5=6287a4b869f18f2e08258987ee938a2d","National Cancer Institute

National Center for Research Resources","Final"
"Zhao C., Zhang H., Luan F., Zhang R., Liu M., Hu Z., Fan B.","QSAR method for prediction of protein-peptide binding affinity: Application to MHC class I molecule HLA-A*0201",2007,16,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34250845896&doi=10.1016%2fj.jmgm.2006.12.002&partnerID=40&md5=99ae623f31eeee5336c37cef0364e1c7","National Natural Science Foundation of China","Final"
"Hall D., Gal C.L., Martin J., Chomat O., Crowley J.L.","MagicBoard: A contribution to an intelligent office environment",2001,16,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035973333&doi=10.1016%2fS0921-8890%2801%2900125-7&partnerID=40&md5=8fe2b21fc3edee522edfbb6a126d9bc5","European Commission

Centre National de la Recherche Scientifique","Final"
"Humeau J., Sauvat A., Cerrato G., Xie W., Loos F., Iannantuoni F., Bezu L., Lévesque S., Paillet J., Pol J., Leduc M., Zitvogel L., de Thé H., Kepp O., Kroemer G.","Inhibition of transcription by dactinomycin reveals a new characteristic of immunogenic cell stress",2020,15,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083779026&doi=10.15252%2femmm.201911622&partnerID=40&md5=7b040847d66ec9a752359c0ab6f17b73","National Cancer Institute

Bristol-Myers Squibb

Association pour la Recherche sur le Cancer

Seerave Foundation

Agence Nationale de la Recherche

Fondation Leducq

Fondation pour la Recherche Médicale

Ligue Contre le Cancer

China Scholarship Council

Institut Universitaire de France

Institut National Du Cancer

Cancéropôle Ile de France

Chancellerie des Universités de Paris

High-end Foreign Experts Recruitment Plan of China

Labex Immuno-Oncology","Final"
"Li H.-Y., Zhao H.-T., Wei M.-L., Ruan H.-X., Shuang Y., Cui T.J., del Hougne P., Li L.","Intelligent Electromagnetic Sensing with Learnable Data Acquisition and Processing",2020,15,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089142867&doi=10.1016%2fj.patter.2020.100006&partnerID=40&md5=2c9f28fd108c7a443de777005c58d16c","National Key Research and Development Program of China

National Natural Science Foundation of China","Final"
"Zawbaa H.M., Schiano S., Perez-Gandarillas L., Grosan C., Michrafy A., Wu C.-Y.","Computational intelligence modelling of pharmaceutical tabletting processes using bio-inspired optimization algorithms",2018,15,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056986849&doi=10.1016%2fj.apt.2018.11.008&partnerID=40&md5=57a2cf8d8249002f4c72652a1c984500","Seventh Framework Programme

Marie Curie

Research Executive Agency

Seventh Framework Programme","Final"
"Bosc G., Boulicaut J.-F., Raïssi C., Kaytoue M.","Anytime discovery of a diverse set of patterns with Monte Carlo tree search",2018,15,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85037739730&doi=10.1007%2fs10618-017-0547-5&partnerID=40&md5=d3a92377b34e2d95bd009590275abdc2","Seventh Framework Programme

European Commission","Final"
"Mohamad S., Bouchachia A., Sayed-Mouchaweh M.","A Bi-Criteria Active Learning Algorithm for Dynamic Data Streams",2018,15,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84992437067&doi=10.1109%2fTNNLS.2016.2614393&partnerID=40&md5=864b251a0d5ee1f3fbb1e1ff60a84702","Horizon 2020 Framework Programme","Final"
"Jiang X., Gripon V., Berrou C., Rabbat M.","Storing Sequences in Binary Tournament-Based Neural Networks",2016,15,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84941928209&doi=10.1109%2fTNNLS.2015.2431319&partnerID=40&md5=4533176a0e85cf56511a7d3d4ebb25ea","Seventh Framework Programme

European Research Council

Seventh Framework Programme","Final"
"Shervashidze N., Bach F.","Learning the Structure for Structured Sparsity",2015,15,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939824934&doi=10.1109%2fTSP.2015.2446432&partnerID=40&md5=cca10c8dcca4e911952bd58f348afc84","Seventh Framework Programme","Final"
"König A., Crispim-Junior C.F., Covella A.G.U., Bremond F., Derreumaux A., Bensadoun G., David R., Verhey F., Aalten P., Robert P.","Ecological assessment of autonomy in instrumental activities of daily living in dementia patients by the means of an automatic video monitoring system",2015,15,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84936089693&doi=10.3389%2ffnagi.2015.00098&partnerID=40&md5=c1d82e0b350b5d691768c143aef98f2d","Seventh Framework Programme","Final"
"Kane I.O., Vanderlinden J.-P., Baztan J., Touili N., Claus S.","Communicating risk through a DSS: A coastal risk centred empirical analysis",2014,15,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896545042&doi=10.1016%2fj.coastaleng.2014.01.007&partnerID=40&md5=e7bec0484beb0b28d6e7001d1d9f8a72","Seventh Framework Programme

European Commission","Final"
"Grouin C., Grabar N., Hamon T., Rosset S., Tannier X., Zweigenbaum P.","Eventual situations for timeline extraction from clinical reports",2013,15,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84882766470&doi=10.1136%2famiajnl-2013-001627&partnerID=40&md5=7310f18294818a0e932f0e45870924c0","U.S. National Library of Medicine","Final"
"Su Y., Shan S., Chen X., Gao W.","Classifiability-based discriminatory projection pursuit",2011,15,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-83855162246&doi=10.1109%2fTNN.2011.2170220&partnerID=40&md5=7c59360b39edec46b971efadecb593f3","National Natural Science Foundation of China

Natural Science Foundation of Beijing Municipality

National Basic Research Program of China (973 Program)","Final"
"Pang H., Hauser M., Minvielle S.","Pathway-based identification of SNPs predictive of survival",2011,15,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79956304186&doi=10.1038%2fejhg.2011.3&partnerID=40&md5=05ab075364a9dd0526f9a29dbd31958b","National Institutes of Health

National Cancer Institute","Final"
"Blanchet J., Forbes F.","Triplet Markov fields for the classification of complex structure data",2008,15,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-43249090568&doi=10.1109%2fTPAMI.2008.27&partnerID=40&md5=9e7004cc7e308a42b791740d3edeb749","National Science Foundation","Final"
"Liu S., Kang K., Tarel J.-P., Cooper D.B.","Free-form object reconstruction from silhouettes, occluding edges and texture edges: A unified and robust operator based on duality",2008,15,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-36448945085&doi=10.1109%2fTPAMI.2007.1143&partnerID=40&md5=e75e69fd4c51e14d95c55bb5f005d713","National Science Foundation","Final"
"Panigrahi S., Gioux S.","Machine learning approach for rapid and accurate estimation of optical properties using spatial frequency domain imaging",2019,14,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058612139&doi=10.1117%2f1.JBO.24.7.071606&partnerID=40&md5=f2a285b6adc42fee861f79b5e1f1311c","Horizon 2020 Framework Programme

European Research Council

Université de Strasbourg","Final"
"Kuzovkin I., Vicente R., Petton M., Lachaux J.-P., Baciu M., Kahane P., Rheims S., Vidal J.R., Aru J.","Activations of deep convolutional neural networks are aligned with gamma band activity of human visual cortex",2018,14,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071160307&doi=10.1038%2fs42003-018-0110-y&partnerID=40&md5=20c37d26b4e51d33e09f006a988a45ad","Horizon 2020 Framework Programme

Eesti Teadusagentuur

European Regional Development Fund","Final"
"Cavazza M., Lugrin J.-L., Hartley S., Le Renard M., Nandi A., Jacobson J., Crooks S.","Intelligent virtual environments for virtual reality art",2005,14,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-27844467653&doi=10.1016%2fj.cag.2005.09.002&partnerID=40&md5=0e1ba8c9c53e3c75c8ba85c72b189941","European Commission","Final"
"Auriol E., Crowder R.M., McKendrick R., Rowe R., Knudsen T.","Integrating case-based reasoning and hypermedia documentation: An application for the diagnosis of a welding robot at Odense steel shipyard",1999,14,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033284609&doi=10.1016%2fS0952-1976%2899%2900040-8&partnerID=40&md5=098f8bcc9453f14b2f9440de339caae0","Engineering and Physical Sciences Research Council

European Commission","Final"
"Berrouiguet S., Barrigón M.L., Castroman J.L., Courtet P., Artés-Rodríguez A., Baca-García E.","Combining mobile-health (mHealth) and artificial intelligence (AI) methods to avoid suicide attempts: The Smartcrises study protocol",2019,13,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071896916&doi=10.1186%2fs12888-019-2260-y&partnerID=40&md5=cb2a4adf6e4dabf3fcf09ff4e7cbb6c3","American Foundation for Suicide Prevention

Comunidad de Madrid

Family Process Institute

European Commission

Ministerio de Economía y Competitividad

Fondation de France

Instituto de Salud Carlos III

European Regional Development Fund

Instituto de Investigación Sanitaria Fundación Jiménez Díaz

Agence de l’Innovation de Defense","Final"
"Marie F., Corbat L., Chaussy Y., Delavelle T., Henriet J., Lapayre J.-C.","Segmentation of deformed kidneys and nephroblastoma using Case-Based Reasoning and Convolutional Neural Network",2019,13,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062915757&doi=10.1016%2fj.eswa.2019.03.010&partnerID=40&md5=9e340be56439b06c3324d4d8aafe16ef","Interreg

European Regional Development Fund

European Commission","Final"
"Luciano A.C.D.S., Picoli M.C.A., Rocha J.V., Franco H.C.J., Sanches G.M., Leal M.R.L.V., le Maire G.","Generalized space-time classifiers for monitoring sugarcane areas in Brazil",2018,13,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049343861&doi=10.1016%2fj.rse.2018.06.017&partnerID=40&md5=17e15b1da8bb4ab02b52fb5ae3e46bde","Microsoft Research

Seventh Framework Programme

Fundação de Amparo à Pesquisa do Estado de São Paulo

Coordenação de Aperfeiçoamento de Pessoal de Nível Superior

Centre National d’Etudes Spatiales

Conselho Nacional de Desenvolvimento Científico e Tecnológico

Fundação de Amparo à Pesquisa e ao Desenvolvimento Científico e Tecnológico do Maranhão","Final"
"Bushdid C., De March C.A., Fiorucci S., Matsunami H., Golebiowski J.","Agonists of G-Protein-Coupled Odorant Receptors Are Predicted from Chemical Features",2018,13,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046546598&doi=10.1021%2facs.jpclett.8b00633&partnerID=40&md5=ad321d30f26ce1010e379c7b8938eb33","National Science Foundation

National Institutes of Health

NIH Office of the Director

National Institute on Deafness and Other Communication Disorders

Gen Foundation

Agence Nationale de la Recherche

Fondation de France

National Science Foundation","Final"
"Cupertino L.F., Da Costa G., Pierson J.-M.","Towards a generic power estimator",2015,13,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940239225&doi=10.1007%2fs00450-014-0264-x&partnerID=40&md5=471ab87cecf2ca7c3c47ec1f9c92b0a7","Seventh Framework Programme","Final"
"Liu X., Tredan G., Datta A.","A generic trust framework for large-scale open systems using machine learning",2014,13,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84911004967&doi=10.1111%2fcoin.12022&partnerID=40&md5=8e8e95b5499908e417c624d0b0386157","Horizon 2020 Framework Programme","Final"
"Cincotti S., Sornette D., Treleaven P., Battiston S., Caldarelli G., Hommes C., Kirman A.","An economic and financial exploratory",2012,13,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84870914311&doi=10.1140%2fepjst%2fe2012-01699-6&partnerID=40&md5=49da04777b253d9b0374eb0788a1818d","Seventh Framework Programme","Final"
"Chevalier Y., Rusinowitch M.","Decidability of e'uivalence of symbolic derivations",2012,13,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863611369&doi=10.1007%2fs10817-010-9199-5&partnerID=40&md5=0cbf87b6f6a212f2ef428c1e716f5c24","Seventh Framework Programme","Final"
"Nouira H., Foltête E., Ait Brik B., Hirsinger L., Ballandras S.","Experimental characterization and modeling of microsliding on a small cantilever quartz beam",2008,13,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-45849109551&doi=10.1016%2fj.jsv.2008.03.017&partnerID=40&md5=224f08c8718a35da14d2db5bf06bd4cc","European Commission

Centre National de la Recherche Scientifique","Final"
"Zilberstein S., Charpillet F., Chassaing P.","Optimal sequencing of contract algorithms",2003,13,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0038421244&doi=10.1023%2fA%3a1024412831598&partnerID=40&md5=96dd09f9931f1cf96b5471f088cce017","National Science Foundation

Institut national de recherche en informatique et en automatique (INRIA)","Final"
"Trave-Massuyés L., Milne R.","Diagnosis of dynamic systems based on explicit and implicit behavioral models: an application to gas turbines in esprit project tiger",1996,13,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030141840&doi=10.1080%2f088395196118588&partnerID=40&md5=9fd984471c41f646250f0f12ac5f1f6f","European Commission","Final"
"Wu Z., Fan D., Zhou Y., Li R., Noack B.R.","Jet mixing optimization using machine learning control",2018,12,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050914604&doi=10.1007%2fs00348-018-2582-4&partnerID=40&md5=b7c38ea33431a3710eb78b9311283279","Agence Nationale de la Recherche

National Natural Science Foundation of China","Final"
"Shtiliyanova A., Bellocchi G., Borras D., Eza U., Martin R., Carrère P.","Kriging-based approach to predict missing air temperature data",2017,12,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030854670&doi=10.1016%2fj.compag.2017.09.033&partnerID=40&md5=6e3b3d5a230dddbe3d3e19b65f4f9a4b","Biotechnology and Biological Sciences Research Council

European Regional Development Fund","Final"
"Kuzmanovski V., Trajanov A., Leprince F., Džeroski S., Debeljak M.","Modeling water outflow from tile-drained agricultural fields",2015,12,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908225918&doi=10.1016%2fj.scitotenv.2014.10.009&partnerID=40&md5=c064148bca0c63d8500b064d77b1a1b1","European Commission

European Social Fund","Final"
"Marnerides A.K., Malinowski S., Morla R., Kim H.S.","Fault diagnosis in DSL networks using support vector machines",2015,12,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84928826771&doi=10.1016%2fj.comcom.2015.01.006&partnerID=40&md5=ccb1b5fc96daefcd78a6b2ed0d86beef","National Science Foundation","Final"
"Van Der Steen M.C., Van Vugt F.T., Keller P.E., Altenmüller E.","Basic timing abilities stay intact in patients with musician's dystonia",2014,12,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899832546&doi=10.1371%2fjournal.pone.0092906&partnerID=40&md5=54adfb27cc849363309064404c431028","Seventh Framework Programme","Final"
"Cox A., Chang B.-Y.E., Rival X.","Automatic analysis of open objects in dynamic language programs",2014,12,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84917713620&doi=10.1007%2f978-3-319-10936-7_9&partnerID=40&md5=78c5846b6b8d14e1f95645484d844be7","Seventh Framework Programme","Final"
"Castro M., Góes L.F.W., Méhaut J.-F.","Adaptive thread mapping strategies for transactional memory applications",2014,12,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903137827&doi=10.1016%2fj.jpdc.2014.05.008&partnerID=40&md5=5972c8119ac3710e0ccdccea9440c4d6","Seventh Framework Programme","Final"
"Choury A., Bruinsma S., Schaeffer P.","Neural networks to predict exosphere temperature corrections",2013,12,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892502467&doi=10.1002%2f2013SW000969&partnerID=40&md5=78e716d077584baf4eb39c108adccf48","Seventh Framework Programme","Final"
"Li Q., Deng Z., Zhang Y., Zhou X., Valentin Nagerl U., Wong S.T.C.","A global spatial similarity optimization scheme to track large numbers of dendritic spines in time-lapse confocal microscopy",2011,12,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952182107&doi=10.1109%2fTMI.2010.2090354&partnerID=40&md5=9d25d4ee548b029722e5d6acfc062b88","National Science Foundation

National Institutes of Health

U.S. National Library of Medicine","Final"
"Goodman D.F.M., Brette R.","Spike-timing-based computation in sound localization",2010,12,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78649692447&doi=10.1371%2fjournal.pcbi.1000993&partnerID=40&md5=151d093963f1d4237c6166886a1b4bc3","Seventh Framework Programme","Final"
"Liu W., Safdari Shadloo M., Tlili I., Maleki A., Bach Q.-V.","The effect of alcohol–gasoline fuel blends on the engines’ performances and emissions",2020,11,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084739523&doi=10.1016%2fj.fuel.2020.117977&partnerID=40&md5=ef121f0efac3ac1e53f24dc08441e02c","National Natural Science Foundation of China

Priority Academic Program Development of Jiangsu Higher Education Institutions","Final"
"Hirtzlin T., Bocquet M., Penkovsky B., Klein J.-O., Nowak E., Vianello E., Portal J.-M., Querlioz D.","Digital Biologically Plausible Implementation of Binarized Neural Networks With Differential Hafnium Oxide Resistive Memory Arrays",2020,11,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078318321&doi=10.3389%2ffnins.2019.01383&partnerID=40&md5=1b4cb0ae31ae324cf6600202ed0fc4c9","Horizon 2020 Framework Programme

European Research Council

Agence Nationale de la Recherche","Final"
"Rugard M., Coumoul X., Carvaillo J.-C., Barouki R., Audouze K.","Deciphering Adverse Outcome Pathway Network Linked to Bisphenol F Using Text Mining and Systems Toxicology Approaches",2020,11,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077482239&doi=10.1093%2ftoxsci%2fkfz214&partnerID=40&md5=ad44b8d778512ac99b3a2ca3e9600293","Horizon 2020 Framework Programme

Institut National de la Santé et de la Recherche Médicale

Horizon 2020

Université de Recherche Paris Sciences et Lettres","Final"
"Laffitte P., Wang Y., Sodoyer D., Girin L.","Assessing the performances of different neural network architectures for the detection of screams and shouts in public transportation",2019,11,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053836739&doi=10.1016%2fj.eswa.2018.08.052&partnerID=40&md5=32a7430debc57682932bf3c959b3aab9","Seventh Framework Programme

European Commission

Conseil Général de l'Essonne","Final"
"Shah N.B., Tabibian B., Muandet K., Guyon I., Von Luxburg U.","Design and analysis of the NIPS 2016 review process",2018,11,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055848459&partnerID=40&md5=827844e2a99e3a7613ae02d6acae8245","National Science Foundation

Deutsche Forschungsgemeinschaft

Eberhard Karls Universität Tübingen

Thailand Research Fund

Faculty of Science, Mahidol University","Final"
"Lebastard V., Boyer F., Lanneau S.","Reactive underwater object inspection based on artificial electric sense",2016,11,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84984710551&doi=10.1088%2f1748-3190%2f11%2f4%2f045003&partnerID=40&md5=9148a76243b5e957666b475f659c50ed","Horizon 2020 Framework Programme","Final"
"Kumar V., Koehl L., Zeng X.","A fully yarn integrated tag for tracking the international textile supply chain",2016,11,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84977260219&doi=10.1016%2fj.jmsy.2016.06.007&partnerID=40&md5=15f01c32811cfa98f061de87f94adc23","European Commission","Final"
"d'Orgeval T., Boulanger J.-P., Capalbo M.J., Guevara E., Penalba O., Meira S.","Yield estimation and sowing date optimization based on seasonal climate information in the three CLARIS sites",2010,11,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77149136394&doi=10.1007%2fs10584-009-9746-4&partnerID=40&md5=ea4ac19f23f2aaeb3d510a2b65850364","Sixth Framework Programme","Final"
"Delgorge C., Rosenberger C., Poisson G., Vieyres P.","Towards a new tool for the evaluation of the quality of ultrasound compressed images",2006,11,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750842624&doi=10.1109%2fTMI.2006.883088&partnerID=40&md5=f28291ad42bfee16e1df0f02ac621e87","European Commission","Final"
"Xu Y., Sauquet D., Degoulet P., Jaulent M.-C.","Component-based mediation services for the integration of medical applications",2003,11,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037345565&doi=10.1016%2fS0933-3657%2803%2900007-1&partnerID=40&md5=1d09ac5e32ae60f6898f544f741a7cf8","European Commission","Final"
"Wang C.-X., Renzo M.D., Stańczak S., Wang S., Larsson E.G.","Artificial Intelligence Enabled Wireless Networking for 5G and Beyond: Recent Advances and Future Challenges",2020,10,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081679791&doi=10.1109%2fMWC.001.1900292&partnerID=40&md5=7364cf201b0bc69e3789044a03d5358d","National Natural Science Foundation of China

Southeast University

Fundamental Research Funds for the Central Universities","Final"
"Giri C., Jain S., Zeng X., Bruniaux P.","A Detailed Review of Artificial Intelligence Applied in the Fashion and Apparel Industry",2019,10,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070237602&doi=10.1109%2fACCESS.2019.2928979&partnerID=40&md5=b22baf42d7b6eb5b5b56306fb8f94680","European Commission","Final"
"Tijou A., Rosi G., Vayron R., Lomami H.A., Hernigou P., Flouzat-Lachaniette C.-H., Haïat G.","Monitoring cementless femoral stem insertion by impact analyses: An in vitro study",2018,10,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051942094&doi=10.1016%2fj.jmbbm.2018.08.009&partnerID=40&md5=f57e48f3557806db7fc6c9c784417551","Horizon 2020 Framework Programme

College of Natural Resources and Sciences, Humboldt State University

European Research Council

Centre National de la Recherche Scientifique","Final"
"Annane A., Bellahsene Z., Azouaou F., Jonquet C.","Building an effective and efficient background knowledge resource to enhance ontology matching",2018,10,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046705752&doi=10.1016%2fj.websem.2018.04.001&partnerID=40&md5=6120b9743735b79d677a97a0282dfc18","Horizon 2020 Framework Programme

H2020 Marie Skłodowska-Curie Actions

College of Natural Resources and Sciences, Humboldt State University

Agence Nationale de la Recherche

Centre National de la Recherche Scientifique

Université de Montpellier","Final"
"Ding J., Han D., Dezert J., Yang Y.","A new hierarchical ranking aggregation method",2018,10,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045558308&doi=10.1016%2fj.ins.2018.04.041&partnerID=40&md5=9c30dec471cf1211072961f6a4a21dac","National Natural Science Foundation of China

China Postdoctoral Science Foundation

Fundamental Research Funds for the Central Universities

Key Science and Technology Program of Shaanxi Province","Final"
"Gonzalez R., Fiacchini M., Iagnemma K.","Slippage prediction for off-road mobile robots via machine learning regression and proprioceptive sensing",2018,10,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045124676&doi=10.1016%2fj.robot.2018.03.013&partnerID=40&md5=0607eee315586a47b82e5f85c41b13e4","National Aeronautics and Space Administration

Army Research Office

Defense Advanced Research Projects Agency

John D. and Catherine T. MacArthur Foundation

Ford Motor Company

U.S. Army Materiel Command

Massachusetts Institute of Technology

University of Michigan

M.S.I. Foundation

National Science Foundation","Final"
"Bron E., Daudon C., Pety J., Levrier F., Gerin M., Gratier P., Orkisz J.H., Guzman V., Bardeau S., Goicoechea J.R., Liszt H., Öberg K., Peretto N., Sievers A., Tremblin P.","Clustering the Orion B giant molecular cloud based on its molecular emission",2018,10,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042095524&doi=10.1051%2f0004-6361%2f201731833&partnerID=40&md5=93b946156ecaa1de77c3d43f1b21e2bd","National Science Foundation

California Earthquake Authority

Seventh Framework Programme

European Research Council

Centre National d’Etudes Spatiales

Ministerio de Economía y Competitividad

Max-Planck-Gesellschaft

Centre National de la Recherche Scientifique

Commissariat à l'Énergie Atomique et aux Énergies Alternatives","Final"
"Bouvier G., Duclert-Savatier N., Desdouits N., Meziane-Cherif D., Blondel A., Courvalin P., Nilges M., Malliavin T.E.","Functional motions modulating VanA ligand binding unraveled by self-organizing maps",2014,10,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893415679&doi=10.1021%2fci400354b&partnerID=40&md5=f2bd0f1275c718b099526613d6e7d30f","Seventh Framework Programme","Final"
"Hannagan T., Ktori M., Chanceaux M., Grainger J.","Deciphering CAPTCHAS: What a turing test reveals about human cognition",2012,10,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84857702528&doi=10.1371%2fjournal.pone.0032121&partnerID=40&md5=52e26ac26a3e1cbc94372e95f13781ef","Seventh Framework Programme","Final"
"Jonquet C., Cerri S.A.","The strobe model: Dynamic service generation on the grid",2005,10,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-31444436584&doi=10.1080%2f08839510500234826&partnerID=40&md5=9a4d0fbbf7497b18cd85123f5f94ad8a","European Commission","Final"
"Su Y., Zhang K., Wang J., Zhou D., Madani K.","Performance analysis of multiple aggregated acoustic features for environment sound classification",2020,9,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072748075&doi=10.1016%2fj.apacoust.2019.107050&partnerID=40&md5=a7a3b99fde6405b31592b373bce65213","National Natural Science Foundation of China

China Scholarship Council

Natural Science Foundation of Shaanxi Province","Final"
"Muller S., Lancrenon J., Harpes C., Le Traon Y., Gombault S., Bonnin J.-M.","A training-resistant anomaly detection system",2018,9,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043535080&doi=10.1016%2fj.cose.2018.02.015&partnerID=40&md5=400df909e4461ea99054accdc422a558","Université du Luxembourg

European Commission

Fonds National de la Recherche Luxembourg","Final"
"Aboudib A., Gripon V., Coppin G.","A Biologically Inspired Framework for Visual Information Processing and an Application on Modeling Bottom-Up Visual Attention",2016,9,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84986243965&doi=10.1007%2fs12559-016-9430-8&partnerID=40&md5=335829913789cf84b9453fec1efd5a46","European Research Council","Final"
"Penciuc D., Le Duigou J., Daaboul J., Vallet F., Eynard B.","Product life cycle management approach for integration of engineering design and life cycle engineering",2016,9,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84989835839&doi=10.1017%2fS0890060416000366&partnerID=40&md5=8d338d808d01f339522d7ba3cdb7fc0d","Seventh Framework Programme","Final"
"Maitre M., Guillemot C., Morin L.","3-D model-based frame interpolation for distributed video coding of static scenes",2007,9,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34247329359&doi=10.1109%2fTIP.2007.894272&partnerID=40&md5=27cf8e4da5455a94c7f793884d449f03","European Commission","Final"
"Bailleux O., Marquis P.","Some computational aspects of distance-sat",2006,9,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33847285607&doi=10.1007%2fs10817-006-9063-9&partnerID=40&md5=2bebaaffa64f65801049626e03010f1f","European Regional Development Fund","Final"
"Dutta S.","Approximate reasoning by analogy to answer null queries",1991,9,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0006452516&doi=10.1016%2f0888-613X%2891%2990018-H&partnerID=40&md5=ab155307f3e3b0d35c3122597f28f615","National Science Foundation","Final"
