Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Pushp, S., Saikia, A., Khan, A., Hazarika, S.M.","57199504420; 41262064700; 57201360107; 24343762400","A cognitively enhanced collaborative control architecture for an intelligent wheelchair: Formalization, implementation and evaluation",2018,"Cognitive Systems Research",49,"",,114,127,,2,10.1016/j.cogsys.2017.12.004,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85044443411&partnerID=40&md5=fafc075fc9708d55866f599807d4d57e",Article,Final,,Scopus,2-s2.0-85044443411
"Chavan, P.V., Thombare, M.A., Bankar, S.B., Kalaga, D.V., Patil-Shinde, V.A.","16063554000; 57199169278; 24767377100; 26646653300; 57199156679","Novel multistage solid–liquid circulating fluidized bed: Hydrodynamic characteristics",2018,"Particuology",38,"",,134,142,,2,10.1016/j.partic.2017.08.003,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85037665732&partnerID=40&md5=6e71ec130d0f01c3bdfcc0ae0ef630e8",Article,Final,,Scopus,2-s2.0-85037665732
"Geisel, A.","57205386500","The current and future impact of artificial intelligence on business",2018,"International Journal of Scientific and Technology Research",7,"5",,116,122,,2,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85059866079&partnerID=40&md5=71b52518a5eff5f10a3d215dc6341178",Article,Final,,Scopus,2-s2.0-85059866079
"Jauhari, P., Singhi, P., Sankhyan, N., Malhi, P., Vyas, S., Khandelwal, N.","37037569200; 7005604045; 55912105300; 35619142000; 24449845200; 7006950739","A Comparison of Spastic Diplegia in Term and Preterm-Born Children",2018,"Journal of Child Neurology",33,"5",,333,339,,2,10.1177/0883073817754175,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85043333268&partnerID=40&md5=9d6d14310864e8c4ea899a9dad74a7dc",Article,Final,,Scopus,2-s2.0-85043333268
"Pandey, R., Kumar, N., Prabhu, A.A., Veeranki, V.D.","57198352464; 57214110175; 56938132200; 36170067400","Application of medium optimization tools for improving recombinant human interferon gamma production from Kluyveromyces lactis",2018,"Preparative Biochemistry and Biotechnology",48,"3",,279,287,,2,10.1080/10826068.2018.1425714,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85042906198&partnerID=40&md5=8bf8b4874bd9a8419a2f7924f2c74aa9",Article,Final,,Scopus,2-s2.0-85042906198
"Srivastava, S., Tripathi, B.K.","57198632001; 24469034100","On the deep hybrid computational model for face recognition",2018,"International Journal of Intelligent Engineering and Systems",11,"1",,121,130,,2,10.22266/ijies2018.0228.13,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85040666542&partnerID=40&md5=642635304ee3d760903196c905fd63af",Article,Final,Open Access,Scopus,2-s2.0-85040666542
"Inthiyaz, S., Madhav, B.T.P., Raghava Prasad, C.","57189375435; 36135595500; 57215911925","Flower image classification with basket of features and multi layered artificial neural networks",2018,"International Journal of Engineering and Technology(UAE)",7,"1.1 Special Issue  1",,642,650,,2,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85082364348&partnerID=40&md5=a5705221aa2e284b96a18f5140ffc998",Article,Final,,Scopus,2-s2.0-85082364348
"Pandey, N.","57208393789","Fake news - A manufactured deception, distortion and disinformation is the new challenge to digital literacy",2018,"Journal of Content, Community and Communication",4,"8",,15,21,,2,10.31620/JCCC.12.18/04,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85064700127&partnerID=40&md5=51fa7a9c12e159be18b51919b0b38221",Article,Final,Open Access,Scopus,2-s2.0-85064700127
"Sánchez, B.P., Pinto, D., Singh, V.K.","56341398400; 56494278000; 55904243100","Compositionality versus non-compositionality verification based on lexical domain for verbal phraseological units",2018,"Journal of Intelligent and Fuzzy Systems",34,"5",,3059,3067,,2,10.3233/JIFS-169490,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85063540089&partnerID=40&md5=c07faf7e3a76618da5466100a3ce81f2",Article,Final,,Scopus,2-s2.0-85063540089
"Reddy, J.S.K., Pereira, C.","57194043045; 9737909600","The emergence of mind as a quantum field phenomenon",2018,"NeuroQuantology",16,"11",,68,78,,2,10.14704/nq.2018.16.11.1846,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85062816282&partnerID=40&md5=a063ceb3844c9e345d288ae716774449",Article,Final,,Scopus,2-s2.0-85062816282
"Kalaiselvi, C., Palaniammal, S.","57205042699; 35070309600","An intelligent hybrid protocol for effective load balancing and energy efficient routing for MANETs",2018,"Electronics",22,"1",,27,33,,2,10.7251/ELS1822027K,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85061482282&partnerID=40&md5=952ce2bee74e277a1248e0abba075eb5",Article,Final,Open Access,Scopus,2-s2.0-85061482282
"Nagaleshmi, P.","57205582066","Solution for optimal power flow problem in wind energy system using hybrid multi objective artificial physical optimization algorithm",2018,"International Journal of Power Electronics and Drive Systems",10,"1",,486,503,,2,10.11591/ijpeds.v10.i1.pp486-503,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85060660062&partnerID=40&md5=dbe96e18aca36dda681a6ce558d33f82",Article,Final,Open Access,Scopus,2-s2.0-85060660062
"Shahid, A., Wahab, M., Rafiuddin, N., Saad Bin Arif, M., Malik, H.","57201722613; 7102138009; 55078239900; 57197536034; 50161905600","Decrypting wrist movement from MEG signal using SVM classifier",2018,"Journal of Intelligent and Fuzzy Systems",35,"5",,5123,5130,,2,10.3233/JIFS-169796,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85057837392&partnerID=40&md5=15c3fe51127ce86baca404fdcac51873",Article,Final,,Scopus,2-s2.0-85057837392
"Dubey, R.K., Nizar Banu, P.K.","57205721061; 55263618900","Analysis of supervised and unsupervised technique for authentication dataset",2018,"International Journal of Engineering and Technology(UAE)",7,"4",,2867,2873,,2,10.14419/ijet.v7i4.9564,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85057806369&partnerID=40&md5=2f2e00e93ed256b9d64161ccceddd784",Article,Final,,Scopus,2-s2.0-85057806369
"Bhukya, J., Mahajan, V.","55811910900; 57196673706","Fuzzy Logic Based Control Scheme for Doubly Fed Induction Generator Based Wind Turbine",2018,"International Journal of Emerging Electric Power Systems",19,"6", 20180126,,,,2,10.1515/ijeeps-2018-0126,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85056233257&partnerID=40&md5=e9fc2179be0e584fccab6c5d1958520c",Article,Final,,Scopus,2-s2.0-85056233257
"Lakshmi Ramani, B., Poosapati, P.","57201529608; 57201520449","Adaptive fuzzy system with robust GSCA-based fuzzy rule extraction for data classification",2018,"Journal of Advanced Research in Dynamical and Control Systems",10,"1 Special Issue",,672,685,,2,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85053135159&partnerID=40&md5=33401280f8506e4522d717d8d666decc",Article,Final,,Scopus,2-s2.0-85053135159
"Alex, P.M.D., Ravikumar, A., Selvaraj, J., Sahayadhas, A.","57194760394; 57203407955; 38361760000; 50061074300","Research on human activity identification based on image processing and artificial intelligence",2018,"International Journal of Engineering and Technology(UAE)",7,"3.27 Special Issue  27",,174,178,,2,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85051633283&partnerID=40&md5=e25287bc87a922d9e07487c22a56f025",Article,Final,,Scopus,2-s2.0-85051633283
"Kaur, G., Srivastava, M., Kumar, A.","57190309018; 56539334500; 55658018900","Genetic algorithm for combined speaker and speech recognition using deep neural networks",2018,"Journal of Telecommunications and Information Technology",2018,"2",,23,31,,2,10.26636/jtit.2018.119617,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85049239772&partnerID=40&md5=8c9616ad37d3acd7795ef82bf64bcba9",Article,Final,Open Access,Scopus,2-s2.0-85049239772
"Meenpal, T., Goyal, A., Meenpal, A.","54917550600; 57193767462; 57201774037","Face recognition system based on principal components analysis and distance measures",2018,"International Journal of Engineering and Technology(UAE)",7,"2",,15,19,,2,10.14419/ijet.v7i2.21.11826,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85046110004&partnerID=40&md5=3727b1e5a44721aa8d3a26ff84a04a3a",Article,Final,Open Access,Scopus,2-s2.0-85046110004
