Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Wu, Z., Weng, M.X.","7501413975; 7005256884","Multiagent scheduling method with earliness and tardiness objectives in flexible job shops",2005,"IEEE Transactions on Systems, Man, and Cybernetics, Part B: Cybernetics",35,"2",,293,301,,49,10.1109/TSMCB.2004.842412,"https://www.scopus.com/inward/record.url?eid=2-s2.0-17444376021&partnerID=40&md5=578877306c197a2a2f22946af09f504b",Article,Final,,Scopus,2-s2.0-17444376021
"Anand, V., Biondich, P.G., Liu, G., Rosenman, M., Downs, S.M.","8447182000; 7801584073; 7501461390; 7003421364; 35298907200","Child health improvement through computer automation: The CHICA system",2004,"Studies in Health Technology and Informatics",107,"",,187,191,,49,10.3233/978-1-60750-949-3-187,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77957951342&partnerID=40&md5=feece9241fb1667f0249e12ab718cdd1",Article,Final,,Scopus,2-s2.0-77957951342
"Turoff, M., Hiltz, S.R., Cho, H.-K., Li, Z., Wang, Y.","57209871741; 7004700537; 8678480000; 55707115900; 35104070300","Social Decision Support Systems (SDSS)",2002,"Proceedings of the Annual Hawaii International Conference on System Sciences",2002-January,"", 993863,81,90,,49,10.1109/HICSS.2002.993863,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84863261552&partnerID=40&md5=265a26eac5a7b6a43e46bcda649f2f34",Article,Final,,Scopus,2-s2.0-84863261552
"Varma, A., Roddy, N.","8968003300; 6507153133","ICARUS: Design and deployment of a case-based reasoning system for locomotive diagnostics",1999,"Engineering Applications of Artificial Intelligence",12,"6",,681,690,,49,10.1016/S0952-1976(99)00039-1,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0033285134&partnerID=40&md5=78a6088c6cfa7b6f38a3b010732af233",Article,Final,,Scopus,2-s2.0-0033285134
"Matarić, M.J.","7005611984","Learning social behavior",1997,"Robotics and Autonomous Systems",20,"2-4",,191,204,,49,10.1016/S0921-8890(96)00068-1,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0031153830&partnerID=40&md5=45d2dfe277133d178f48403cf0dda39c",Article,Final,,Scopus,2-s2.0-0031153830
"Coello, C.C., Hernández, F.S., Farrera, F.A.","7003514400; 55112757200; 6507958428","Optimal design of reinforced concrete beams using genetic algorithms",1997,"Expert Systems with Applications",12,"1",,101,108,,49,10.1016/S0957-4174(96)00084-X,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0030811439&partnerID=40&md5=09a3957ed3c38523522a7be9d67e3a0f",Article,Final,,Scopus,2-s2.0-0030811439
"Martinelli, D.R., Teng, H.","7005101494; 7102579257","Optimization of railway operations using neural networks",1996,"Transportation Research Part C: Emerging Technologies",4,"1",,33,49,,49,10.1016/0968-090X(95)00019-F,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0030079858&partnerID=40&md5=8e92dc36864ec64182dfdb36594dbf3b",Article,Final,,Scopus,2-s2.0-0030079858
"Klein, L.A.","7202622372","A Boolean Algebra Approach to Multiple Sensor Voting Fusion",1993,"IEEE Transactions on Aerospace and Electronic Systems",29,"2",,317,327,,49,10.1109/7.210070,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0027575848&partnerID=40&md5=72604e08dd27f5005fb42a8929653fc7",Article,Final,,Scopus,2-s2.0-0027575848
"Åström, K.J., McAvoy, T.J.","23144903200; 55665404900","Intelligent control",1992,"Journal of Process Control",2,"3",,115,127,,49,10.1016/0959-1524(92)85001-D,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0000333989&partnerID=40&md5=638d556197e13ed9ba8787363c805335",Article,Final,,Scopus,2-s2.0-0000333989
"Rahman, S.","57198872439","Formulation and Analysis of a Rule-Based Short-Term Load Forecasting Algorithm",1990,"Proceedings of the IEEE",78,"5",,805,816,,49,10.1109/5.53400,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0025431689&partnerID=40&md5=95c0267e88bb43ef26e09c7b00363d9d",Article,Final,,Scopus,2-s2.0-0025431689
"Marcus, S.","36910388800","Taking backtracking with a grain of SALT",1987,"International Journal of Man-Machine Studies",26,"4",,383,398,,49,10.1016/S0020-7373(87)80077-9,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0023328388&partnerID=40&md5=7a6b5874b6bb26a284a0df6e16c2c321",Article,Final,,Scopus,2-s2.0-0023328388
"Cui, F., Zhou, H.S.","57194055344; 35520527600","Diagnostic methods and potential portable biosensors for coronavirus disease 2019",2020,"Biosensors and Bioelectronics",165,"", 112349,,,,48,10.1016/j.bios.2020.112349,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85085840324&partnerID=40&md5=de6135c23fcc6d861cdd00c3c22a1e2b",Article,Final,Open Access,Scopus,2-s2.0-85085840324
"Young, B.A., Hall, A., Pilon, L., Gupta, P., Sant, G.","56872324100; 57203981634; 6603868731; 35422495300; 57204083031","Can the compressive strength of concrete be estimated from knowledge of the mixture proportions?: New insights from statistical analysis and machine learning methods",2019,"Cement and Concrete Research",115,"",,379,388,,48,10.1016/j.cemconres.2018.09.006,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85053925080&partnerID=40&md5=28bd56b68e1abd62f72f5994eff07dea",Article,Final,,Scopus,2-s2.0-85053925080
"Sharma, D.K., Dhurandher, S.K., Woungang, I., Srivastava, R.K., Mohananey, A., Rodrigues, J.J.P.C.","57213217019; 9038405400; 14059288900; 57192589536; 57192588320; 25930566300","A machine learning-based protocol for efficient routing in opportunistic networks",2018,"IEEE Systems Journal",12,"3", 7782754,2207,2213,,48,10.1109/JSYST.2016.2630923,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85006952967&partnerID=40&md5=23faf20904d2dbed6f6b36eb48618bc4",Article,Final,,Scopus,2-s2.0-85006952967
"Mangalathu, S., Jeon, J.-S.","55446241800; 55365726100","Classification of failure mode and prediction of shear strength for reinforced concrete beam-column joints using machine learning techniques",2018,"Engineering Structures",160,"",,85,94,,48,10.1016/j.engstruct.2018.01.008,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85042325571&partnerID=40&md5=075664b084ef9044103fcf3b3bac64e7",Article,Final,,Scopus,2-s2.0-85042325571
"Arshad, S., Shah, M.A., Wahid, A., Mehmood, A., Song, H., Yu, H.","57200408356; 36816311600; 50662247900; 24315003500; 57199094588; 56011470600","SAMADroid: A Novel 3-Level Hybrid Malware Detection Model for Android Operating System",2018,"IEEE Access",6,"",,4321,4339,,48,10.1109/ACCESS.2018.2792941,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85041172099&partnerID=40&md5=0e426a24906ae86f93b226631a5c512b",Article,Final,Open Access,Scopus,2-s2.0-85041172099
"Eaton, J., Gaubitch, N.D., Moore, A.H., Naylor, P.A.","55967952200; 14825163800; 35574455000; 7005918686","Estimation of Room Acoustic Parameters: The ACE Challenge",2016,"IEEE/ACM Transactions on Audio Speech and Language Processing",24,"10",,1681,1693,,48,10.1109/TASLP.2016.2577502,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84982788030&partnerID=40&md5=a3d8aeb36589526120c695a861a8bf45",Article,Final,,Scopus,2-s2.0-84982788030
"Krausz, N.E., Lenzi, T., Hargrove, L.J.","56809338300; 26423072800; 16238681000","Depth sensing for improved control of lower limb prostheses",2015,"IEEE Transactions on Biomedical Engineering",62,"11", 7130596,2576,2587,,48,10.1109/TBME.2015.2448457,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84946781705&partnerID=40&md5=c09fd913bb4bb40091b359d426815849",Article,Final,,Scopus,2-s2.0-84946781705
"Hu, Q., Li, F., Chen, C.-F.","54782693900; 35242811000; 48861129000","A smart home test bed for undergraduate education to bridge the curriculum gap from traditional power systems to modernized smart grids",2015,"IEEE Transactions on Education",58,"1", 6815765,32,38,,48,10.1109/TE.2014.2321529,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85028129347&partnerID=40&md5=ce942d9cb8ef50118525c300b90cd965",Article,Final,,Scopus,2-s2.0-85028129347
"Doyle, J.S., Bowyer, K.W.","55535476600; 7005648555","Robust Detection of Textured Contact Lenses in Iris Recognition Using BSIF",2015,"IEEE Access",3,"", 7264974,1672,1683,,48,10.1109/ACCESS.2015.2477470,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84959854489&partnerID=40&md5=1baf443904df1d3370d897311905a411",Article,Final,Open Access,Scopus,2-s2.0-84959854489
"Fan, J.M., Nuyujukian, P., Kao, J.C., Chestek, C.A., Ryu, S.I., Shenoy, K.V.","47161248500; 13807803900; 55152645100; 12779584500; 7402110769; 7007041156","Intention estimation in brain-machine interfaces",2014,"Journal of Neural Engineering",11,"1", 016004,,,,48,10.1088/1741-2560/11/1/016004,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84892692994&partnerID=40&md5=f84db1fd114ed4c4522d0906f733da21",Article,Final,,Scopus,2-s2.0-84892692994
"Farber, S., Bartholomew, K., Li, X., Páez, A., Nurul Habib, K.M.","35726692800; 14820498300; 55642579800; 7004827878; 37080883800","Assessing social equity in distance based transit fares using a model of travel behavior",2014,"Transportation Research Part A: Policy and Practice",67,"",,291,303,,48,10.1016/j.tra.2014.07.013,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84907049327&partnerID=40&md5=ccd790344517c0657e3451dc99692fdd",Article,Final,Open Access,Scopus,2-s2.0-84907049327
"Wang, H., Rong, Y., Xiang, D.","55879787800; 25960390800; 57204698552","Mechanical assembly planning using ant colony optimization",2014,"CAD Computer Aided Design",47,"",,59,71,,48,10.1016/j.cad.2013.09.001,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84885401078&partnerID=40&md5=01f16eb8194bf7eadfbd066b51f61c66",Article,Final,,Scopus,2-s2.0-84885401078
"Chen, T., Babb, J., Kellman, P., Axel, L., Kim, D.","55582570600; 7102232878; 7004851504; 7005506139; 8524290700","Semiautomated segmentation of myocardial contours for fast strain analysis in cine displacement-encoded MRI",2008,"IEEE Transactions on Medical Imaging",27,"8", 4448996,1084,1094,,48,10.1109/TMI.2008.918327,"https://www.scopus.com/inward/record.url?eid=2-s2.0-48549083670&partnerID=40&md5=ba437e7e64c3b5ad144902a888956da4",Article,Final,,Scopus,2-s2.0-48549083670
"El-Shenawee, M., Miller, E.L.","7004464894; 7404492648","Spherical harmonics microwave algorithm for shape and location reconstruction of breast cancer tumor",2006,"IEEE Transactions on Medical Imaging",25,"10",,1258,1271,,48,10.1109/TMI.2006.881377,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33947248589&partnerID=40&md5=29a3d2da2540a160097fd844fdd3c95f",Article,Final,,Scopus,2-s2.0-33947248589
"Yu, H., Wei, Y., Hsieh, J., Wang, G.","20435223800; 7404094301; 7401435674; 7407148134","Data consistency based translational motion artifact reduction in fan-beam CT",2006,"IEEE Transactions on Medical Imaging",25,"6", 1637536,792,803,,48,10.1109/TMI.2006.875424,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33746617610&partnerID=40&md5=4c6d67d69d346aadb185a950c0c43886",Article,Final,,Scopus,2-s2.0-33746617610
"Stratigopoulos, H.-G.D., Makris, Y.","6506132589; 6701492456","Nonlinear decision boundaries for testing analog circuits",2005,"IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems",24,"11",,1760,1772,,48,10.1109/TCAD.2005.855835,"https://www.scopus.com/inward/record.url?eid=2-s2.0-27744559973&partnerID=40&md5=0bf0ec25612a142d7cd5a5aa32ad0613",Article,Final,,Scopus,2-s2.0-27744559973
"Liao, R., Krolik, J.L., McKeown, M.J.","8339664100; 7005264853; 7005375626","An information-theoretic criterion for intrasubject alignment of FMRI time series: Motion corrected independent component analysis",2005,"IEEE Transactions on Medical Imaging",24,"1",,29,44,,48,10.1109/TMI.2004.837791,"https://www.scopus.com/inward/record.url?eid=2-s2.0-11844282803&partnerID=40&md5=81004e4a7da5dccaaedec2f05fc2d956",Article,Final,,Scopus,2-s2.0-11844282803
"Gonzalez De Santos, P., Gálvez, J.A., Estremera, J., García, E.","16202643000; 7102940787; 6505956842; 7402249975","A True Walking Robot for the Comparative Study of Walking Machine Techniques",2003,"IEEE Robotics and Automation Magazine",10,"4",,23,32,,48,10.1109/MRA.2003.1256295,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0347316473&partnerID=40&md5=6f631f84d66930d5437f670de2d93326",Article,Final,,Scopus,2-s2.0-0347316473
"Maxwell, B.A., Meeden, L.A.","57210772771; 55909518800","Integrating robotics research with undergraduate education",2000,"IEEE Intelligent Systems and Their Applications",15,"6",,22,27,,48,10.1109/5254.895854,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0034314222&partnerID=40&md5=0ddfbe468c678f63bd96d020bf88eab8",Article,Final,,Scopus,2-s2.0-0034314222
"Kolla, S., Varatharasa, L.","7004894239; 6504115430","Identifying three-phase induction motor faults using artificial neural networks",2000,"ISA Transactions",39,"4",,433,439,,48,10.1016/S0019-0578(00)00031-8,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0033651435&partnerID=40&md5=49bf5084f19a08d606c9688e24b13339",Article,Final,,Scopus,2-s2.0-0033651435
"Hua, K., Faltings, B., Smith, I.","7006679693; 56092417400; 7404426235","CADRE: Case-based geometric design",1996,"Artificial Intelligence in Engineering",10,"2",,171,183,,48,10.1016/0954-1810(95)00026-7,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0029757833&partnerID=40&md5=3540e5f7093697e261c471990317e2a3",Article,Final,,Scopus,2-s2.0-0029757833
"Boyer, R.S., Yu, Y.","7102320635; 57202810662","Automated proofs of object code for a widely used microprocessor",1996,"Journal of the ACM",43,"1",,166,192,,48,10.1145/227595.227603,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0029694846&partnerID=40&md5=4c42ac4c5c77d9d2a897d2ea35af2d41",Article,Final,,Scopus,2-s2.0-0029694846
"Bell, C.E., Park, K.","7402354880; 55722173100","Solving resource‐constrained project scheduling problems by a* search",1990,"Naval Research Logistics (NRL)",37,"1",,61,84,,48,10.1002/1520-6750(199002)37:1<61::AID-NAV3220370104>3.0.CO;2-S,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0025385096&partnerID=40&md5=f80e59321e54fa395283c6e5ef95a5e9",Article,Final,,Scopus,2-s2.0-0025385096
"Liu, Z., Wu, C.T., Koishi, M.","56576491800; 36810845900; 7005868417","A deep material network for multiscale topology learning and accelerated nonlinear modeling of heterogeneous materials",2019,"Computer Methods in Applied Mechanics and Engineering",345,"",,1138,1168,,47,10.1016/j.cma.2018.09.020,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85054431262&partnerID=40&md5=c3d7e94a54011f3f2da34508a66455da",Article,Final,,Scopus,2-s2.0-85054431262
"Qiu, J.X., Yoon, H.-J., Fearn, P.A., Tourassi, G.D.","57200219582; 34874205500; 57217963699; 7003845683","Deep Learning for Automated Extraction of Primary Sites from Cancer Pathology Reports",2018,"IEEE Journal of Biomedical and Health Informatics",22,"1", 7918552,244,251,,47,10.1109/JBHI.2017.2700722,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85040310995&partnerID=40&md5=691f6438b4dc807f954dd80e1528d6c1",Article,Final,,Scopus,2-s2.0-85040310995
"DeCost, B.L., Jain, H., Rollett, A.D., Holm, E.A.","56809377400; 55875614700; 7004752707; 7102446164","Computer Vision and Machine Learning for Autonomous Characterization of AM Powder Feedstocks",2017,"JOM",69,"3",,456,465,,47,10.1007/s11837-016-2226-1,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85007453195&partnerID=40&md5=c1dedbc48fe8494150a66dce8133da92",Article,Final,Open Access,Scopus,2-s2.0-85007453195
"Javed, A., Larijani, H., Ahmadinia, A., Gibson, D.","56542892900; 17434830300; 8980583700; 7401626391","Smart Random Neural Network Controller for HVAC Using Cloud Computing Technology",2017,"IEEE Transactions on Industrial Informatics",13,"1", 7529229,351,360,,47,10.1109/TII.2016.2597746,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85013243464&partnerID=40&md5=3f27ff8e0151b2e916044bda7efd5d26",Article,Final,,Scopus,2-s2.0-85013243464
"Mehta, D.D., Van Stan, J.H., Zañartu, M., Ghassemi, M., Guttag, J.V., Espinoza, V.M., Cortés, J.P., Cheyne, H.A., Hillman, R.E.","24179154700; 55879182400; 15838299100; 56305414400; 6604047779; 57195395721; 57205148841; 6602492788; 7103042301","Using ambulatory voice monitoring to investigate common voice disorders: Research update",2015,"Frontiers in Bioengineering and Biotechnology",3,"OCT", 155,,,,47,10.3389/fbioe.2015.00155,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84971242435&partnerID=40&md5=a5de33a82293dbb61d516ab6df95c416",Article,Final,Open Access,Scopus,2-s2.0-84971242435
"Chuang, C.-H., Ko, L.-W., Lin, Y.-P., Jung, T.-P., Lin, C.-T.","26653452200; 8308152000; 16318996800; 7201389395; 8942403600","Independent component ensemble of EEG for brain-computer interface",2014,"IEEE Transactions on Neural Systems and Rehabilitation Engineering",22,"2", 6680735,230,238,,47,10.1109/TNSRE.2013.2293139,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84896473531&partnerID=40&md5=5faa72c4efb27b5157d8397029ac691a",Article,Final,,Scopus,2-s2.0-84896473531
"Wagner, N.L., Greco, J.A., Ranaghan, M.J., Birge, R.R.","57197240474; 55648127700; 6505632019; 7006304073","Directed evolution of bacteriorhodopsin for applications in bioelectronics",2013,"Journal of the Royal Society Interface",10,"84", 20130197,,,,47,10.1098/rsif.2013.0197,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84878638156&partnerID=40&md5=b575512df3bc9911f140fade90f4af3d",Article,Final,Open Access,Scopus,2-s2.0-84878638156
"Nie, F., Xu, D., Li, X.","14008099400; 35231499000; 55936260100","Initialization independent clustering with actively self-training method",2012,"IEEE Transactions on Systems, Man, and Cybernetics, Part B: Cybernetics",42,"1", 6078436,17,27,,47,10.1109/TSMCB.2011.2161607,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84856283959&partnerID=40&md5=dc33d3637af19b20cbf8fd421c41cfbc",Article,Final,,Scopus,2-s2.0-84856283959
"Sedighi, M., Keyvanloo, K., Towfighi, J.","6602614391; 35737473000; 7005802701","Modeling of thermal cracking of heavy liquid hydrocarbon: Application of kinetic modeling, artificial neural network, and neuro-fuzzy models",2011,"Industrial and Engineering Chemistry Research",50,"3",,1536,1547,,47,10.1021/ie1015552,"https://www.scopus.com/inward/record.url?eid=2-s2.0-79952795758&partnerID=40&md5=eac891680c54d98d863b0a101ec9fb10",Article,Final,,Scopus,2-s2.0-79952795758
